Time dt accelX accelY accelZ omegaX omegaY omegaZ
46536.538021677 0.0100400259980233 0.71578629763487 0.59136755725372 9.4840452553717 0.00044370780285861 -0.0093744161896879 0.015872721682573
46536.547950822 0.0099291450023884 0.71811335298964 0.59762742366566 9.552678467066 -0.0032453483675702 -0.012547753761235 0.016818813430187
46536.557999431 0.0100486090013874 0.73492635004119 0.63546831011581 9.5071566970061 -0.0055080461124347 -0.01120559069705 0.017286991415659
46536.567995396 0.00999596499605104 0.72341739753501 0.70255306359844 9.4968881924552 -0.0098793391955695 -0.014150752092492 0.01798194270331
46536.577965282 0.00996988599945325 0.74154978790476 0.66033510405867 9.5954099635869 -0.014391438316234 -0.018797639278618 0.018055151297813
46536.588004853 0.0100395710032899 0.80515731971905 0.65026483844987 9.6762284690489 -0.016762722568799 -0.020803493386826 0.018127878603141
46536.59796822 0.00996336699608946 0.78357872176119 0.67589011268239 9.6810241986915 -0.018130314183479 -0.018875469378802 0.01838169681267
46536.607932465 0.00996424500044668 0.77321691349701 0.70839659578003 9.6978355688878 -0.019448767055957 -0.020661148971981 0.01825694229077
46536.618084055 0.0101515900023514 0.81834937647246 0.67974710641303 9.6947102335546 -0.020905451997564 -0.021139476626184 0.017934900947154
46536.627937427 0.00985337200108916 0.80184197000159 0.61899004045107 9.7289086985214 -0.019875634197929 -0.021609055132257 0.017526165805081
46536.637943072 0.0100056449955446 0.81655067450135 0.64096653438341 9.7332273937432 -0.01815128906824 -0.022678696862418 0.017012240934319
46536.647938137 0.00999506500374991 0.80992807332615 0.6238115542259 9.7455082846817 -0.015485595708004 -0.023656892333055 0.015814904794171
46536.657945077 0.0100069399995846 0.77552886232723 0.59871482109202 9.7737370419795 -0.013071256351803 -0.023685858483097 0.016141169075045
46536.667991572 0.0100464950010064 0.78170453297814 0.51520759792821 9.8193464856826 -0.011755567899033 -0.025474479710633 0.016130493713789
46536.677951307 0.00995973499811953 0.81369885303142 0.49248145823898 9.9390995128302 -0.0086572327141778 -0.027764307754038 0.01607041965672
46536.687966927 0.0100156199987396 0.82175402507671 0.57772923950313 9.9497945859056 -0.0054476478070511 -0.025254161590932 0.014921356708212
46536.697943256 0.00997632900543977 0.8274909213152 0.59999985357766 9.9027403980198 -0.0068820006359935 -0.022378037352292 0.01325465320198
46536.707992273 0.0100490169934346 0.87117228311792 0.54538487554101 9.8937493383168 -0.0089382005405945 -0.023609831749448 0.012584955221683
46536.718114171 0.010121898005309 0.84917144065023 0.46444714420986 9.8839769375693 -0.010882470459505 -0.022037856987031 0.013304211938431
46536.727966174 0.00985200300056022 0.8153657245527 0.43702007257838 9.7945053969339 -0.011543599890579 -0.019717678438976 0.013167080147666
46536.737926431 0.00996025699714664 0.78723086586979 0.46883206169163 9.7797895873938 -0.013493059906993 -0.02098552667313 0.013628018125516
46536.747938233 0.0100118019981892 0.74471623598932 0.50349225243788 9.7952861492847 -0.016711600920944 -0.02044019767216 0.013920815406689
46536.758140712 0.0102024790030555 0.72372880059093 0.5814334145722 9.754128226892 -0.019279360782802 -0.019796668021336 0.014580693095686
46536.768001332 0.00986061999719823 0.76140448050229 0.59845340238637 9.8221489928582 -0.023914456665382 -0.022833167818136 0.015365089131333
46536.777978143 0.00997681100125192 0.80503880842694 0.55743539202841 9.9353916439295 -0.028754288165575 -0.023602192645416 0.016690325761633
46536.787955924 0.00997778100281721 0.8188629871629 0.52360508322415 10.04342289734 -0.030463644940738 -0.020588363748603 0.016592776897388
46536.797911583 0.00995565899938811 0.79722353908847 0.58222432074053 10.066744462739 -0.031256598199628 -0.018188609186313 0.01721036036278
46536.807944446 0.0100328629996511 0.8024100082252 0.58942067262945 10.094877793328 -0.033741108469683 -0.017219817808366 0.017150306308363
46536.818041644 0.01009719799913 0.83909850699142 0.47159257173503 10.179976124329 -0.034481942199231 -0.017651845137111 0.016505260362108
46536.827997424 0.00995577999856323 0.8320937309427 0.54006868597478 10.21785470568 -0.031279150869346 -0.013919568366544 0.016519471307792
46536.837913042 0.00991561800037744 0.7667846713013 0.53974338307856 10.215971499828 -0.029714778238944 -0.010652633111563 0.016870550611623
46536.847912431 0.00999938900349662 0.7646869706061 0.55383687561678 10.255365774854 -0.027479061503103 -0.012449238144828 0.01624796801988
46536.857898508 0.0099860769987572 0.78751892501519 0.50794634427426 10.361465908625 -0.025611702277637 -0.011097852423104 0.015276272816898
46536.867989741 0.0100912330017309 0.77283108626291 0.49050939263312 10.379831022332 -0.021918446935992 -0.0063911745596384 0.014280831894363
46536.877939844 0.00995010299811838 0.78788642332347 0.49664298373815 10.332771368982 -0.018957679895593 -0.0049299983756927 0.013253207110209
46536.887906136 0.00996629199653398 0.81305845982495 0.42621153617743 10.338370663635 -0.017630527911254 -0.0039144986193388 0.011851726043677
46536.897899367 0.00999323100404581 0.79996969085121 0.39217480575082 10.306920064089 -0.013797948724566 -0.00054782382643794 0.011026467137126
46536.907941256 0.0100418889996945 0.75461423722353 0.42682858488819 10.281642054476 -0.011702756415881 0.0020468497475277 0.011449997066557
46536.917960544 0.0100192879981478 0.74043710164 0.43951429715496 10.229645746305 -0.011529842953499 0.0041263222853986 0.010777997506573
46536.928087742 0.0101271980020101 0.726946536394 0.33172215258172 10.162078884359 -0.012797366510474 0.0051858739425888 0.010808297880587
46536.938157482 0.0100697399975616 0.7291295559349 0.25592382969446 10.146947051705 -0.011306761533903 0.0064464928512005 0.011578053198499
46536.948129197 0.00997171500057448 0.73575512254466 0.24134025524029 10.033044993949 -0.0092582473038175 0.0082260189235204 0.010886845218724
46536.958014988 0.00988579099794151 0.68225685416296 0.22204421695425 10.013868244857 -0.0078890102082449 0.010278616084992 0.010872318435916
46536.969289087 0.0112740990007296 0.69156332603852 0.10836758441111 10.023458008128 -0.0063741586770081 0.0089948236722435 0.011674470670528
46536.977952194 0.00866310700075701 0.71166882713274 0.036102446749444 10.090139306909 -0.0029010348754569 0.009919600121407 0.011792300069949
46536.987946524 0.00999433000106364 0.68065350306283 0.12695707973703 9.9563934108728 0.0025801203558616 0.015553660103196 0.011907455059457
46536.997963128 0.0100166039992473 0.65045047760341 0.22521351777647 9.7759593992418 0.0044056023024824 0.016670611087717 0.013052336800538
46537.007950381 0.00998725299723446 0.6918279059629 0.075106490110003 9.7779304893556 0.00380176195711 0.013240019424559 0.013815486280457
46537.018097826 0.010147445005714 0.71646872006846 0.026955516593502 9.8155009159522 0.0069964976635435 0.013273016510875 0.012758663338389
46537.028008766 0.00991093999618897 0.61795341205819 0.15108718910448 9.7370507785594 0.009203523014012 0.018999564034244 0.013660363837631
46537.037942306 0.0099335400009295 0.55121040024946 0.30243911073881 9.6342481617755 0.0086929945619102 0.017127629429107 0.014122309261986
46537.047938981 0.00999667499854695 0.60081384021204 0.35664324412798 9.6330109375092 0.0067905453776237 0.014385985014741 0.013922462872688
46537.057982111 0.0100431300015771 0.57190676418024 0.42835175750879 9.6604142968828 0.0045014635709801 0.01693958726253 0.013161593441785
46537.068015846 0.0100337350013433 0.5340457495532 0.51162399388247 9.6422171523504 0.0030537440353331 0.016186649173151 0.013630854425517
46537.077967017 0.00995117099955678 0.58679388712022 0.5675253948001 9.6944145794978 0.00054068243003313 0.012399651797178 0.01440472626169
46537.087961415 0.00999439800216351 0.58406480405219 0.55192158558008 9.7137173925731 -0.0023604199344718 0.013644704027601 0.012820017322436
46537.097881545 0.00992012999631697 0.54300008344436 0.58646334774307 9.6193497836872 -0.0030698569443011 0.016766998423461 0.012826014724071
46537.107933649 0.0100521040003514 0.54466507092771 0.56270884558161 9.6274723161341 -0.0038528784026559 0.012952948659942 0.01403411251546
46537.117925677 0.00999202799721388 0.57009531028855 0.51256251874437 9.727136468714 -0.0032134466422575 0.011355006360951 0.013281995638141
46537.127884324 0.00995864700234961 0.54066601374527 0.49483814093271 9.7735259984069 -5.242964591889e-005 0.012030755406808 0.01284219629242
46537.137887021 0.010002697003074 0.49552111168348 0.55861241979281 9.8204420986459 0.0027784348009689 0.011406642095787 0.011670366848557
46537.14788125 0.00999422899622004 0.52662794493096 0.53905055682389 9.787105783849 0.0035586695808236 0.0093326457814188 0.011092811821273
46537.157875573 0.00999432300159242 0.55428375319131 0.5331479733003 9.7682199162716 0.0050888691437001 0.010641748914206 0.0097213900480824
46537.167879976 0.0100044029968558 0.52616119021262 0.48529077730526 9.7288569288309 0.0048040387721451 0.012277986577075 0.01026268154087
46537.177906728 0.0100267520028865 0.48991201168072 0.32849716070947 9.7254883895063 0.0036994329563233 0.010631288590514 0.0091297793097395
46537.18796416 0.0100574320022133 0.46763520992861 0.35861758660305 9.7362601310803 0.0054515180128748 0.0095825953019368 0.0099578124132786
46537.197907444 0.0099432839997462 0.40687992843932 0.40187494861259 9.5770261114183 0.0048347903109436 0.011806706006646 0.0091331405512868
46537.207912387 0.010004942996602 0.37260793917342 0.4013087063207 9.5556921947055 0.002333571764302 0.0069322001056493 0.0098361694685938
46537.217986461 0.01007407400175 0.37734674829741 0.3119224003726 9.6140433654997 0.00023153599965674 0.0022383700898019 0.011330744048305
46537.227881181 0.00989472000219394 0.3794097360528 0.25511404031671 9.6818368606747 -0.00049169440029178 0.0019716145763316 0.012236632441059
46537.237895208 0.0100140270005795 0.36284827564488 0.3340569342692 9.7060113315735 -0.00096694024024801 0.0010983723898819 0.0117496375749
46537.247862804 0.0099675959936576 0.37157103429815 0.39986839412882 9.6859396318375 -0.0045988992042108 0.0008511165313996 0.012778691938665
46537.257871331 0.0100085270023555 0.42742037915343 0.3641731350095 9.6434236870619 -0.0088320643235792 -0.00049755094831034 0.014989888147865
46537.267883762 0.010012430997449 0.45420732228041 0.26127716475807 9.6448151340026 -0.010592754675042 -0.0022814183060638 0.014637404925686
46537.277893848 0.0100100859999657 0.45179122393835 0.21415059004436 9.6923028639022 -0.010044841473786 -0.0036807055601542 0.015228794186833
46537.287936418 0.0100425700002234 0.4004475403476 0.27493800153771 9.6876524343169 -0.0064036152527181 -0.0020890997261311 0.015882975058808
46537.297860117 0.00992369900632184 0.39475540929546 0.30685230130705 9.6793045691693 -0.0035290729648104 -0.0045882347672114 0.015816528799987
46537.30788739 0.0100272729978315 0.47333209790114 0.34356445611099 9.7090188837939 -0.0001767120200888 -0.0079184995521297 0.015472049479989
46537.317858491 0.00997110099706333 0.46741728321597 0.39471978769434 9.6534110512249 0.0028857947829245 -0.0053312246193103 0.01446674205799
46537.3280593 0.010200809003436 0.45161969073357 0.31091181954019 9.5964393935411 0.0045724255654858 -0.0055500409264137 0.014102730749292
46537.337863002 0.00980370199977187 0.45337173712354 0.23655504660916 9.66814848451 0.007437061730663 -0.0096420347874517 0.013088321136898
46537.347925053 0.0100620509983855 0.47166097655501 0.27040178961779 9.6707362118335 0.012738502471064 -0.0097242295693339 0.012566572966363
46537.357878095 0.00995304199750535 0.45030683007176 0.35360652117512 9.7051107800584 0.016310227100404 -0.010095595133934 0.012013587021409
46537.367879232 0.0100011370013817 0.46554580556099 0.42956554299885 9.7934741630497 0.017403693035343 -0.013174255863844 0.011473048968198
46537.377881463 0.0100022309998167 0.43772893472684 0.47760071154903 9.8060330385922 0.015666139080042 -0.0091416174842672 0.011105091622968
46537.387955333 0.0100738699984504 0.41618459451782 0.40218060481667 9.7763280828034 0.012924718218036 -0.0067788748616271 0.010841827879523
46537.397880683 0.00992535000114003 0.52580690534014 0.32052351409417 9.7667988703829 0.01077751048533 -0.011099043632383 0.0099040536975943
46537.40790448 0.0100237970036687 0.53407086953912 0.37322998698004 9.8629490398255 0.010540883912531 -0.0091701870875256 0.010480945642955
46537.41807487 0.0101703899999848 0.50389523910825 0.39479548893304 9.7989216838516 0.011433251325651 -0.0054711590243967 0.0095343037965119
46537.428084571 0.0100097009999445 0.53670095324202 0.37526616559308 9.9307984312739 0.011153763626803 -0.0092494851707372 0.010072158227035
46537.437980703 0.00989613199635642 0.52198581025571 0.32599624075412 10.038408666583 0.011243199082783 -0.0065450623951267 0.01016033449298
46537.44806434 0.0100836370038451 0.49231793871736 0.332131804641 9.9510023665954 0.012865719220365 0.00072469696414235 0.011385784319033
46537.45800954 0.00994519999949262 0.52762524790975 0.43943703394485 9.9017270116061 0.013578861337311 0.00043749241952099 0.010555416671178
46537.46813436 0.0101248200007831 0.56873646072329 0.48401147885312 9.8326929598652 0.011716032136714 0.0034213685565928 0.010559104170501
46537.478091534 0.00995717399928253 0.5374559916148 0.36912475702516 9.7884290158854 0.008596627316207 0.0066086632731039 0.0099262385449261
46537.487979236 0.00988770199910505 0.54419759287258 0.31797104347138 9.8600646635026 0.010086633218776 0.0025378637821383 0.0090283027631871
46537.497926082 0.00994684599572793 0.54553295394169 0.43289038695067 9.9713249639772 0.01183463823596 0.0029266842148176 0.0086550573487091
46537.507880886 0.00995480400160886 0.47345301085044 0.60566182890807 9.9629812193806 0.011253442500566 0.0090846815825949 0.0068662987464027
46537.517922611 0.0100417249996099 0.46083005922287 0.66854755457186 10.041989036474 0.0063089261254808 0.0089054793452057 0.0072868539344423
46537.527898619 0.00997600800474174 0.51077555033944 0.61824542138608 10.131615681002 0.00028058720665864 0.0099606574434249 0.006478825844276
46537.537860333 0.00996171400038293 0.53519921778852 0.60743860817817 10.078633328852 -0.0014655008743402 0.016668558826911 0.0050285019676346
46537.547854786 0.00999445299385116 0.54778433512025 0.60164281695145 10.052918329524 -0.0046041757431891 0.017067775002874 0.0044572266724894
46537.557819714 0.00996492800186388 0.59077668485221 0.61624639440873 10.146530580096 -0.0049065493817108 0.015931108752443 0.004552142671616
46537.567813213 0.00999349899939261 0.54071018212438 0.65997943524742 10.122450993081 -0.0063425669744541 0.023667942439577 0.0047918212708736
46537.577860052 0.0100468390010064 0.47341865480572 0.63977751996031 10.042658344119 -0.007801681928286 0.02661875107364 0.0040355480802425
46537.587851068 0.00999101599882124 0.50479585658486 0.58344089196626 10.081589592501 -0.0097034296390431 0.023971438412594 0.0033162158682062
46537.59786753 0.0100164620016585 0.53107647809713 0.55695975817132 9.9822161536261 -0.010709415193187 0.028424722650705 0.0019127834879752
46537.607830206 0.00996267599839484 0.51044000638256 0.55047079444562 9.8673587305821 -0.011959002914209 0.032099014253099 0.0011818659647789
46537.617837863 0.0100076570015517 0.52429400542518 0.51291517527878 9.8623549209948 -0.012581652477077 0.029243162115134 0.00050358607006211
46537.627833938 0.00999607500125421 0.5313599046114 0.45109789898696 9.8263316828456 -0.012818404605516 0.031230187797864 0.00059304815955279
46537.637833453 0.00999951500125462 0.47564091891969 0.38073321413892 9.7234869304188 -0.011347143914688 0.034212159628185 0.00039309093561987
46537.647874269 0.0100408159996732 0.48476978108174 0.30917823201808 9.7318438908559 -0.010387572327485 0.031213335683957 -0.00092287270472311
46537.657843871 0.0099696019969997 0.50373431391948 0.25464149721537 9.7656173072276 -0.0078724364783624 0.031223335331363 -0.0025214417990146
46537.667874376 0.0100305050000316 0.45403416683156 0.33146527263306 9.6639447111434 -0.005896571006608 0.035226335031659 -0.0030162255291624
46537.677840537 0.0099661610001931 0.45930904180682 0.3001054817381 9.6463580044719 -0.0068615853556168 0.03293638477691 -0.0030737916997881
46537.68790181 0.0100612730020657 0.5094376855358 0.18485965947739 9.7531643038011 -0.0085458475522743 0.030514427060374 -0.0033627229448199
46537.697830511 0.00992870100162691 0.48972203270543 0.17969071055578 9.727414658231 -0.0074094704194331 0.035309263001318 -0.0050378145030969
46537.7078297 0.00999918899469776 0.43018372779961 0.29115710397241 9.6234474594963 -0.0069760498565182 0.03776487355112 -0.0050546423276324
46537.717931414 0.0101017140041222 0.45702116862967 0.26416353837655 9.5577553405719 -0.0087346423780404 0.035142142518452 -0.0055939459784875
46537.727851875 0.00992046100145672 0.49070799333522 0.10158400762007 9.6013520394861 -0.0096504460213344 0.034744321140684 -0.0067168540817144
46537.737830929 0.00997905399708543 0.44455179433494 0.056931406477058 9.5621942335632 -0.0082478791181342 0.037403172969582 -0.0069393259694572
46537.747811263 0.00998033399810083 0.3879790251847 0.1777966955055 9.4391350985287 -0.0048341972504141 0.037837697024144 -0.0075844270740386
46537.757862667 0.0100514040022972 0.42492717140699 0.20923719117967 9.3309198337494 -0.006093567662852 0.034755542470523 -0.0079122630129328
46537.767892637 0.0100299699988682 0.45757809569594 0.089156612502723 9.359776858687 -0.0060930325134242 0.032666711099944 -0.0076809235609929
46537.777890483 0.00999784599844133 0.43985138134155 0.092418120627315 9.4166753298839 -0.0022840776364106 0.033100704434953 -0.008897285026844
46537.787907817 0.0100173340033507 0.40927367414032 0.17926540253322 9.3698040304013 0.00019153400905103 0.03364659876971 -0.0091241922728174
46537.797824777 0.00991695999982767 0.42607762301927 0.20553559215323 9.3491934258411 0.0021113039076934 0.031074608954253 -0.010110563431895
46537.807836012 0.0100112349973642 0.44898597956638 0.13437025333025 9.397854411965 0.0028551083215394 0.029240917611115 -0.011673478917111
46537.8178126 0.009976588000427 0.42686308263142 0.12631971533071 9.4219512501702 0.0054748420733085 0.030451279969448 -0.012496457079544
46537.827822252 0.0100096520036459 0.42503862023671 0.16578175803111 9.3985585626447 0.0078156157623122 0.030058087974031 -0.012436988517612
46537.83785118 0.0100289279944263 0.4456128272012 0.11169449432644 9.520004778248 0.0086487733979654 0.026123874777926 -0.014183440239971
46537.847797368 0.00994618800177705 0.43689590312102 0.11370532017747 9.5324840615108 0.010901957388271 0.027450793561237 -0.014206924203975
46537.857816979 0.0100196109997341 0.40515651765287 0.23571452215085 9.4386614522842 0.01211516378003 0.030750674527052 -0.014948385573379
46537.867819205 0.0100022260012338 0.42197804000494 0.19710234382822 9.3973422344415 0.010099889213025 0.027153573347994 -0.015214127737372
46537.877808121 0.00998891599738272 0.4527913340042 0.081286992253991 9.4898258992753 0.0080194058310717 0.022807537345795 -0.015684508576766
46537.887866479 0.0100583580060629 0.41433263390357 0.12621394341589 9.507567014384 0.0095824949564109 0.024504406743926 -0.015913332290251
46537.897822599 0.00995611999678658 0.38240773881803 0.22230185190351 9.3883369622264 0.0086356207129493 0.023995245732337 -0.015290332446714
46537.907895 0.01007240099716 0.40328657799533 0.20415157411798 9.4695714178925 0.0048052776060069 0.017346458872486 -0.013644782579706
46537.918071653 0.0101766530060559 0.43066359129603 0.17066383800028 9.5026357052086 0.0029954859651058 0.015827490041613 -0.014776565192751
46537.928006743 0.00993508999818005 0.42865905260162 0.16505926230024 9.4396603494273 0.00157716307034 0.015815866535371 -0.013623580413838
46537.937890631 0.00988388800033135 0.44047019471138 0.15881037295521 9.4209762970132 0.001099088609789 0.010206486555066 -0.013033543351762
46537.947877097 0.00998646600055508 0.45115466550467 0.19483881701192 9.4544898524612 0.00057122531832063 0.0078505135718058 -0.014066511848998
46537.957943869 0.0100667719962075 0.39740146567897 0.22114299446014 9.398151374592 -0.00010545847942747 0.0079539365360349 -0.014035535071648
46537.967802614 0.00985874500474893 0.36698124582713 0.16398654529112 9.4108186684032 -0.0014411397075133 0.0020223460556297 -0.013250204810901
46537.977836865 0.0100342509977054 0.38819405895306 0.17591356349745 9.5353158681427 -0.0010629687513863 -0.0038970058527148 -0.012903674089266
46537.987839303 0.0100024380008108 0.3815349501101 0.20054152897283 9.4482684879213 0.00032647656132161 -0.0020014549748076 -0.013045622975876
46537.997817355 0.00997805199585855 0.39820970759358 0.22918529962691 9.4598832147331 0.00052950507712337 -0.0080912367285864 -0.012200279529495
46538.007887457 0.0100701020055567 0.44424325145455 0.26365750468287 9.5373607325232 -3.4420684445138e-005 -0.015277551219298 -0.01340923760007
46538.017845927 0.00995847000012873 0.42725676373636 0.23666387898044 9.5948466226447 -3.8257581778367e-005 -0.013866418536404 -0.01377085196006
46538.027901422 0.0100554949967773 0.44083824917591 0.21026929713337 9.569294629248 -0.0021520189445116 -0.016400455755943 -0.012881224166051
46538.037789501 0.00988807900284883 0.44642751179952 0.30891390256337 9.6123004348608 -0.0022552161028349 -0.020415887392552 -0.012494040541143
46538.047781691 0.00999218999641016 0.39800338502959 0.32961181717886 9.5109453696317 -0.0034349336874096 -0.018879004283669 -0.012035934459972
46538.057759056 0.00997736499994062 0.39707287727516 0.30987004460203 9.5128585641869 -0.0062076936342982 -0.024919653641119 -0.013047544290976
46538.067777419 0.0100183629983803 0.38072694568388 0.32076453791173 9.5674197795589 -0.0085870395891535 -0.028206205594951 -0.01191391264733
46538.077798752 0.0100213330006227 0.3922279038313 0.22160485722497 9.507926812625 -0.01083748365078 -0.027212274755708 -0.01311632575023
46538.087779787 0.00998103500023717 0.42871871825661 0.17694912864122 9.5233727907313 -0.010954861103163 -0.033571933542352 -0.011898876887696
46538.097792093 0.0100123060037731 0.42166591051811 0.24972175934504 9.5787868721216 -0.010433631937689 -0.035079143510999 -0.010942045354541
46538.107822693 0.0100305999949342 0.4094310239404 0.22022849544328 9.5057688413034 -0.011381087147036 -0.032914771984349 -0.0099337385513601
46538.117849892 0.0100271990013425 0.42355637034934 0.092514221126791 9.5735435151079 -0.01215792407498 -0.039733056186697 -0.0091396777686561
46538.127787859 0.00993796699913219 0.40763291479694 0.13127208795777 9.7151969878417 -0.0090967354637332 -0.041648097758692 -0.0097442261033577
46538.137773275 0.00998541599983582 0.3632279775774 0.18155627476411 9.5620174396654 -0.0075237251441732 -0.035292883094889 -0.009262092187854
46538.147831931 0.010058656000183 0.41035378094079 0.18084283354949 9.6181748237156 -0.0075156663725472 -0.042447450630655 -0.0091132783596759
46538.157774126 0.00994219499989413 0.44273071379967 0.10781640851707 9.8708086001583 -0.0069763164166651 -0.047474333036057 -0.0094322866057245
46538.167774533 0.0100004070045543 0.39208610672972 0.12636894723951 9.9487023101345 -0.0040863689541654 -0.042327183080648 -0.010225443614866
46538.177791932 0.0100173989994801 0.35142319072026 0.19934860515358 9.9548819636143 -0.0029049136110406 -0.042333605618551 -0.010442127072636
46538.187773185 0.00998125299520325 0.37609471211222 0.21687631438054 10.145159669072 -0.0021811765693845 -0.045676564775768 -0.0099573080117406
46538.197785526 0.0100123410011292 0.41008550529539 0.21306986722346 10.231160718711 -0.00086550008397681 -0.042858580059403 -0.011288211809979
46538.207766858 0.00998133200482698 0.41140767950108 0.23765938713994 10.238066610905 -0.00028567507138028 -0.039360793050493 -0.011436980038483
46538.217938808 0.0101719499944011 0.46903652757592 0.23918047906895 10.276066619269 -0.00037182381067324 -0.041301674092919 -0.01210493303271
46538.227819173 0.00988036500348244 0.49831104843953 0.24627840720861 10.287096626379 -0.00029205023907226 -0.038604422978981 -0.010568193077804
46538.237750417 0.00993124399974477 0.4808043911736 0.18598164612732 10.225642132422 0.00038775729678858 -0.032932259532134 -0.010262464116133
46538.247774754 0.010024337003415 0.54351873249756 0.13930439920822 10.347075812559 0.0019615937022703 -0.036662420602314 -0.010979094498713
46538.25776172 0.00998696599708637 0.60791092262293 0.061273739326987 10.522909440675 0.0039563546469298 -0.036141557511967 -0.011547730323906
46538.267789597 0.0100278769969009 0.57504428422949 0.19807767842794 10.485018024574 0.0087869014498903 -0.026205323885172 -0.01080857077532
46538.277788947 0.00999935000436381 0.52582264159506 0.19136102666375 10.427115320888 0.0083508662324067 -0.021292025302396 -0.011927785159022
46538.287799206 0.0100102590004099 0.5418092453558 0.093086872664186 10.427443022754 0.0089747362975457 -0.020838721507037 -0.012358617385169
46538.29775133 0.00995212399720913 0.55782785855243 -0.025351158235442 10.422636569341 0.010831025852914 -0.016157413280981 -0.011539824777394
46538.307759215 0.0100078850009595 0.54136867976957 0.00056151549987424 10.36686108394 0.015434371974977 -0.012905801288834 -0.010686351060785
46538.317773367 0.0100141520015313 0.60392337780413 0.028587288174893 10.383801921349 0.01826721617873 -0.013477931095509 -0.010113898401667
46538.327907823 0.010134455995285 0.57483487113351 0.10450419494866 10.454196633147 0.020142633751921 -0.0087247414311825 -0.0095118136414168
46538.337760684 0.00985286100330995 0.52114464046349 0.10394856570636 10.401847138175 0.019686238689133 -0.0027000302165051 -0.0086955415952043
46538.347747581 0.00998689699918032 0.56267294439396 0.12507628085041 10.485135067448 0.020006302885763 -0.0012105256840294 -0.0070312103559236
46538.357762246 0.0100146650001989 0.57481200273487 0.097479838722845 10.547814807331 0.019900357452898 0.0042315531685751 -0.0077135288025351
46538.367779678 0.0100174320032238 0.57674520232464 0.14719286291442 10.472182586232 0.021578803834964 0.012743820193289 -0.0073529994821548
46538.377814305 0.010034626997367 0.59647842197594 0.20972893347726 10.299175198297 0.021815983259719 0.016527747164295 -0.0061150495598316
46538.387785226 0.00997092099714791 0.60810665867955 0.19064459345567 10.264963918552 0.019875585770761 0.018884585089651 -0.0053597921258569
46538.397754256 0.00996903000486782 0.58104565987762 0.11733290443732 10.278499330769 0.020807747905147 0.023109397326203 -0.0038973233069783
46538.407741284 0.0099870279955212 0.54139381089598 0.16615296877172 10.243174431154 0.022566085719375 0.028101487727273 -0.0037597248109316
46538.417854613 0.0101133290008875 0.50161473926158 0.24644002345596 10.188293266481 0.022739172861469 0.032727264568182 -0.0028957660892918
46538.428193412 0.0103387990020565 0.50795752837234 0.31684401993757 10.070124276509 0.022284796932248 0.035105174882955 -0.0027734011758981
46538.437913267 0.00971985499927541 0.52461389911649 0.36915741694693 10.004720635032 0.020280077392411 0.037597398650512 -0.0018683909995134
46538.447918534 0.0100052670022706 0.45441181424902 0.34883880440489 9.8828125397776 0.018807065783549 0.041727288852935 -0.0023066323495864
46538.457849382 0.00993084799847566 0.42244504211166 0.24194298374416 9.854730658811 0.017342005916017 0.040563695524995 0.0002683625028516
46538.467817282 0.00996789999771863 0.44472828579492 0.11047653618253 9.9046310599893 0.017224705028614 0.038394141196245 0.0012616081274239
46538.477943649 0.0101263670003391 0.42096404292568 0.14744005575515 9.9410614009909 0.021525999274322 0.041048520016809 0.0025813669083103
46538.487992929 0.0100492800047505 0.36438943648683 0.36701904739188 9.9954571908423 0.024970599383174 0.042277242014287 0.0024851618720637
